ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
CYTK,1,5.68,8.65,A,9,Biotechnology,,neutral,7,finnhub
CZFS,1,5.44,7.08,A,9,Banks - Regional,,elevated_volume,7,finnhub
CZR,1,5.0,4.19,C,9,,,neutral,0,finnhub
D,1,5.63,8.33,A,1,Utilities - Regulated Electric,,neutral,7,finnhub
DAR,1,5.0,4.19,C,9,,,neutral,0,finnhub
DASH,1,5.7,8.79,A,9,Internet Retail,-38.4,neutral,7,finnhub
DASTY,3,5.0,4.09,C,9,,,neutral,0,simulated
DAVA,1,5.0,4.19,C,9,,,neutral,0,finnhub
DAVEW,3,5.0,4.09,C,9,,,neutral,0,simulated
DB,3,5.0,4.09,C,9,,,neutral,0,simulated
DBL,1,5.0,4.19,C,9,,,neutral,0,finnhub
DBRG,3,5.05,4.35,A,9,Asset Management,0.0,neutral,7,finnhub
DBVT,3,5.0,4.09,C,9,,,neutral,0,finnhub
DBX,3,5.35,5.95,C,4,,,neutral,0,simulated
DCGO,3,5.0,4.09,C,9,,,neutral,0,polygon
DCI,1,5.0,4.19,C,9,,,neutral,0,finnhub
DCO,1,5.23,5.7,A,9,Aerospace & Defense,,neutral,7,finnhub
DCOM,3,5.28,5.58,B,9,Banks - Regional,-2.7,neutral,6,simulated
DCOY,1,5.0,4.19,C,9,,,neutral,0,finnhub
DCTH,1,5.38,6.69,A,9,Medical Devices,,neutral,7,finnhub
DCX,1,5.0,4.19,C,9,,,neutral,0,finnhub
DD,3,5.0,4.09,C,9,,,neutral,0,simulated
DDC,1,5.0,4.19,C,9,,,neutral,0,finnhub
DDD,3,5.0,4.09,C,9,,,neutral,0,simulated
DDOG,1,5.35,6.49,C,4,,,neutral,0,finnhub
DDS,1,5.28,6.03,A,9,Department Stores,,neutral,6,finnhub
DE,1,4.6,1.57,A,9,Farm & Heavy Construction Machinery,,neutral,7,finnhub
DEA,3,5.65,7.55,A,9,REIT - Office,-4.7,neutral,7,polygon
DECK,1,5.0,4.19,C,9,,,neutral,0,finnhub
DEI,1,5.0,4.19,C,9,,,neutral,0,finnhub
DELL,1,5.27,5.96,A,3,Computer Hardware,-12.1,neutral,7,finnhub
DERM,3,5.62,7.39,B,9,Drug Manufacturers - Specialty & Generic,-32.8,neutral,7,simulated
DEVS,1,5.0,4.19,C,9,,,neutral,0,finnhub
DFDVW,1,5.13,5.05,A,9,,,neutral,6,finnhub
DFNS,1,5.0,4.19,C,9,,,neutral,0,finnhub
DFP,3,5.0,4.09,C,9,,,neutral,0,simulated
DG,1,5.0,4.19,C,9,,,neutral,0,finnhub
DGII,1,5.87,9.9,A,3,Communication Equipment,,neutral,7,finnhub
DGX,1,5.0,4.19,C,9,,,neutral,0,finnhub
DGXX,1,5.0,4.19,C,9,,,neutral,0,finnhub
DHF,3,5.0,4.09,C,9,,,neutral,0,simulated
DHI,1,5.0,4.19,C,9,,,neutral,0,finnhub
DHR,1,5.0,4.19,C,9,,,neutral,0,finnhub
DINO,1,5.0,4.19,C,9,,,neutral,0,finnhub
DIOD,3,5.41,6.27,C,2,,,neutral,0,simulated
DIS,1,5.0,4.19,C,9,,,neutral,0,finnhub
DJCO,2,5.0,3.98,C,9,,,neutral,0,simulated
DLHC,1,5.0,4.19,C,9,,,neutral,0,finnhub
DLR,1,5.35,6.49,C,3,,,neutral,0,finnhub
DLTEY,3,5.0,4.09,C,9,,,neutral,0,simulated
DLTR,1,5.0,4.19,C,9,,,neutral,0,finnhub
DLXY,1,5.82,9.57,A,1,Oil & Gas Refining & Marketing,-94.3,low_volume,8,finnhub
DLY,3,5.0,4.09,C,9,,,neutral,0,polygon
DMAA,3,5.0,4.09,C,9,,,neutral,0,finnhub
DMAAR,1,5.0,4.19,C,9,,,neutral,1,finnhub
DMAAU,3,4.99,4.03,A,9,Shell Companies,-9.3,low_volume,6,finnhub
DMII,1,5.0,4.19,C,9,,,neutral,0,finnhub
DMIIR,1,5.0,4.19,C,9,,,neutral,0,simulated
DMO,1,5.0,4.19,C,9,,,neutral,0,simulated
DMRA,2,5.99,9.77,B,9,Biotechnology,-37.8,elevated_volume,6,simulated
DMRC,1,5.95,10.0,B,5,Software - Application,,neutral,7,simulated
DNA,1,5.0,4.19,C,9,,,neutral,0,simulated
DNLI,1,5.07,4.65,B,9,Biotechnology,-0.8,neutral,5,simulated
DNN,1,5.52,7.6,B,1,Uranium,-23.3,neutral,7,simulated
DNPLY,3,5.0,4.09,C,9,,,neutral,0,simulated
DNUT,3,5.32,5.79,A,9,Grocery Stores,-22.8,neutral,6,finnhub
DOC,1,4.91,3.6,B,9,REIT - Healthcare Facilities,,low_volume,8,simulated
DOCN,1,5.35,6.49,C,4,,,neutral,0,simulated
DOCU,1,5.0,4.19,C,9,,,neutral,0,simulated
DOLE,1,5.0,4.19,C,9,,,neutral,0,simulated
DOO,1,4.92,3.67,B,9,Recreational Vehicles,,neutral,7,simulated
DORM,3,5.57,7.12,B,9,Auto Parts,-24.5,neutral,6,simulated
DOV,1,5.31,6.23,B,9,Specialty Industrial Machinery,,neutral,7,simulated
DOW,1,5.04,4.46,B,9,Chemicals,-23.4,neutral,7,simulated
DPG,3,5.0,4.09,C,9,,,neutral,0,polygon
DPRO,1,5.73,8.98,B,3,Computer Hardware,-58.0,low_volume,8,simulated
DPZ,1,5.0,4.19,C,9,,,neutral,0,simulated
DQ,1,5.0,4.19,C,9,,,neutral,0,simulated
DRAM,1,5.0,4.19,C,9,,,neutral,0,simulated
DRDB,3,5.08,4.51,C,9,Shell Companies,-0.4,neutral,3,polygon
DRI,2,5.0,3.98,C,9,,,neutral,0,simulated
DRVN,3,5.53,6.91,A,9,Auto & Truck Dealerships,-34.0,neutral,7,finnhub
DSAC,1,5.06,4.59,B,9,Shell Companies,,neutral,5,simulated
DSACU,3,5.0,4.09,C,9,,,neutral,0,polygon
DSCSY,3,5.0,4.09,C,9,,,neutral,0,simulated
DSGR,2,5.0,3.98,C,9,,,neutral,0,simulated
DSL,1,5.0,4.19,C,9,,,neutral,0,simulated
DSP,2,5.0,3.98,C,9,,,neutral,0,simulated
DSX,3,5.0,4.09,C,9,,,neutral,0,finnhub
DSYWW,1,5.0,4.19,C,9,,,neutral,0,simulated
DT,3,5.73,7.98,B,4,Software - Application,-26.9,neutral,7,simulated
DTCRF,3,5.0,4.09,C,9,,,neutral,0,simulated
DTE,1,5.0,4.19,C,9,,,neutral,0,simulated
DTK,3,5.0,4.09,C,9,,,neutral,0,polygon
DTSS,1,5.0,4.19,C,9,,,neutral,0,simulated
DTW,1,5.0,4.19,C,9,,,neutral,0,simulated
DUK,1,5.63,8.33,B,1,Utilities - Regulated Electric,,neutral,7,simulated
DUO,3,5.0,4.09,C,9,,,neutral,0,finnhub
DUOL,2,5.35,6.03,C,6,,,neutral,0,simulated
DV,1,4.91,3.6,B,9,Advertising Agencies,,low_volume,8,simulated
DVA,1,5.0,4.19,C,9,,,neutral,0,simulated
DVN,1,5.35,6.49,B,1,Oil & Gas E&P,-18.5,neutral,6,simulated
DXC,2,5.0,3.98,C,9,,,neutral,0,simulated
DXCM,1,5.0,4.19,C,9,,,neutral,0,simulated
DY,3,5.47,6.59,B,9,Engineering & Construction,-14.7,neutral,7,simulated
DYN,1,5.0,4.19,C,9,,,neutral,0,simulated
DYNCW,3,5.23,5.31,C,9,,,neutral,1,polygon
E,1,5.28,6.03,B,1,Oil & Gas Integrated,,neutral,7,simulated
EA,1,5.08,4.72,B,9,Electronic Gaming & Multimedia,-1.1,neutral,7,simulated
EAD,1,5.0,4.19,C,9,,,neutral,0,simulated
EARN,3,5.0,4.09,C,9,,,neutral,0,finnhub
EAT,1,5.0,4.19,C,9,,,neutral,0,simulated
EBAY,1,5.0,4.19,B,9,Internet Retail,-8.8,neutral,7,simulated
EBMT,1,5.0,4.19,C,9,,,neutral,0,simulated
EC,3,5.19,5.1,B,1,Oil & Gas Integrated,0.0,neutral,7,simulated
ECAT,3,5.0,4.09,C,9,,,neutral,0,simulated
ECBK,1,5.41,6.88,B,9,Banks - Regional,,elevated_volume,7,simulated
ECCC,1,4.84,3.14,B,9,Asset Management,,low_volume,7,simulated
ECCV,1,5.0,4.19,C,9,,,neutral,0,simulated
ECCX,3,5.0,4.09,C,9,,,neutral,0,polygon
ECG,1,5.15,5.18,B,9,Engineering & Construction,,neutral,7,simulated
ECL,1,5.0,4.19,C,9,,,neutral,0,simulated
ECO,3,5.0,4.09,C,9,,,neutral,0,simulated
ECX,1,5.0,4.19,C,9,,,neutral,0,simulated
ED,1,5.0,4.19,C,9,,,neutral,0,simulated
EDBLW,1,5.0,4.19,C,9,,,neutral,0,simulated
EDD,1,5.0,4.19,C,9,,,neutral,0,simulated
EDF,1,5.0,4.19,C,9,,,neutral,0,simulated
EDIT,1,5.0,4.19,C,9,,,neutral,0,simulated
EDN,3,5.0,4.09,C,9,,,neutral,0,simulated
EDRY,1,5.0,4.19,C,9,,,neutral,0,simulated
EEIQ,1,5.59,8.06,B,9,Education & Training Services,-82.6,low_volume,8,simulated
EFSC,1,5.0,4.19,C,9,,,neutral,0,simulated
EFSI,3,5.0,4.09,C,9,,,neutral,0,simulated
EFT,1,5.0,4.19,C,9,,,neutral,0,simulated
EFX,1,5.0,4.19,C,9,,,neutral,0,simulated
EGBN,3,5.57,7.12,A,9,Banks - Regional,-3.3,elevated_volume,7,finnhub
EGY,1,5.47,7.28,B,1,Oil & Gas E&P,-15.4,elevated_volume,8,simulated
EHGO,1,5.0,4.19,C,9,,,neutral,0,simulated
EHLD,1,5.0,4.19,C,9,,,neutral,0,simulated
EIIA,2,5.0,3.98,C,9,,,neutral,0,simulated
EIKN,1,5.23,5.7,B,9,Biotechnology,,neutral,5,simulated
EIM,1,4.93,3.73,B,9,Asset Management,-1.3,neutral,6,simulated
EIX,1,5.0,4.19,C,9,,,neutral,0,simulated
EKSO,1,5.0,4.19,C,9,,,neutral,0,simulated
EL,1,5.23,5.7,B,9,Household & Personal Products,,neutral,6,simulated
ELAB,1,5.51,7.54,B,9,Biotechnology,-99.4,low_volume,7,simulated
ELAN,1,5.0,4.19,C,9,,,neutral,0,simulated
ELBM,3,5.0,4.09,C,9,,,neutral,0,simulated
ELC,1,5.0,4.19,C,9,,,neutral,0,simulated
ELDN,3,4.91,3.61,A,9,Biotechnology,-10.1,neutral,5,finnhub
ELLO,1,5.49,7.41,B,1,Utilities - Renewable,,low_volume,7,simulated
ELMD,1,5.0,4.19,C,9,,,neutral,0,simulated
ELME,1,5.0,4.19,C,9,,,neutral,0,simulated
ELTK,1,5.0,4.19,C,9,,,neutral,0,simulated
ELTX,1,5.0,4.19,C,9,,,neutral,0,simulated
ELUT,1,5.0,4.19,C,9,,,neutral,0,simulated
ELV,1,5.0,4.19,C,9,,,neutral,0,simulated
EMA,3,5.0,4.09,C,9,,,neutral,0,simulated
EMBC,1,5.0,4.19,C,9,,,neutral,0,simulated
EMBJ,3,5.0,4.09,C,9,,,neutral,0,simulated
EME,3,5.0,4.09,C,9,,,neutral,0,simulated
EMF,1,5.0,4.19,C,9,,,neutral,0,simulated
EMN,1,5.0,4.19,C,9,,,neutral,0,simulated
EMO,3,5.31,5.74,A,9,Asset Management,-8.6,neutral,5,polygon
EMPD,3,5.0,4.09,C,9,,,neutral,0,finnhub
EMR,1,5.35,6.49,C,3,,,neutral,0,simulated
ENB,1,5.42,6.95,B,1,Oil & Gas Midstream,,neutral,7,simulated
ENJ,1,4.8,2.88,B,9,,,low_volume,5,simulated
ENOV,1,5.0,4.19,C,9,,,neutral,0,simulated
ENPH,1,5.35,6.49,C,1,,,neutral,0,simulated
ENR,1,5.08,4.72,B,9,Electrical Equipment & Parts,-23.8,neutral,6,simulated
ENTG,1,5.1,4.85,B,2,Semiconductor Equipment & Materials,0.0,neutral,7,simulated
ENVA,3,5.0,4.09,C,9,,,neutral,0,finnhub
ENVB,1,5.59,8.06,B,9,Biotechnology,,elevated_volume,6,simulated
ENVX,1,5.0,4.19,C,9,,,neutral,0,simulated
EOG,1,5.0,4.19,C,9,,,neutral,0,simulated
EONR,3,5.0,4.09,C,9,,,neutral,0,simulated
EOT,3,5.0,4.09,C,9,,,neutral,0,simulated
EPAM,1,5.0,4.19,C,9,,,neutral,0,simulated
EPC,3,4.74,2.7,A,9,Household & Personal Products,-12.2,neutral,6,polygon
EPD,1,5.0,4.19,C,9,,,neutral,0,simulated
EPM,3,5.38,6.11,A,1,Oil & Gas E&P,-21.8,neutral,7,finnhub
EPRX,1,5.87,9.9,B,9,Biotechnology,,elevated_volume,6,simulated
EPSM,1,5.0,4.19,C,9,,,neutral,0,simulated
EQ,1,4.94,3.8,B,9,Biotechnology,,low_volume,6,simulated
EQIX,1,5.35,6.49,C,3,,,neutral,0,simulated
EQPT,3,5.0,4.09,C,9,,,neutral,0,simulated
EQR,1,5.08,4.72,B,9,REIT - Residential,,neutral,6,simulated
EQS,3,5.0,4.09,C,9,,,neutral,0,simulated
EQT,1,5.96,10.0,B,1,Oil & Gas E&P,-25.1,neutral,7,simulated
ERAS,3,5.0,4.09,C,9,,,neutral,0,polygon
ERC,2,5.0,3.98,C,9,,,neutral,0,simulated
ERH,1,5.0,4.19,C,9,,,neutral,0,simulated
ERIC,1,5.0,4.19,C,9,,,neutral,0,simulated
ERII,3,5.0,4.09,C,9,,,neutral,0,finnhub
ERO,3,5.0,4.09,C,9,,,neutral,0,finnhub
ES,1,5.63,8.33,B,1,Utilities - Regulated Electric,,neutral,7,simulated
ESAB,3,5.38,6.11,A,9,Metal Fabrication,-21.2,elevated_volume,8,polygon
ESEA,1,5.0,4.19,C,9,,,neutral,0,simulated
ESLAW,1,5.0,4.19,C,9,,,neutral,0,simulated
ESQ,1,5.0,4.19,C,9,,,neutral,0,simulated
ESS,1,5.0,4.19,C,9,,,neutral,0,simulated
ESTC,1,5.48,7.34,B,4,Software - Application,,neutral,7,simulated
ET,1,5.0,4.19,C,9,,,neutral,0,simulated
ETD,3,5.91,8.94,A,9,"Furnishings, Fixtures & Appliances",-26.7,dark_pool_buying,7,finnhub
ETJ,1,5.31,6.23,B,9,Asset Management,,neutral,5,simulated
ETN,1,5.52,7.6,B,3,Specialty Industrial Machinery,-2.3,neutral,7,simulated
ETOR,1,5.0,4.19,C,9,,,neutral,0,simulated
ETR,1,5.35,6.49,C,1,,,neutral,0,simulated
ETSY,1,4.82,3.01,B,9,Internet Retail,,neutral,6,simulated
ETV,1,5.16,5.24,B,9,Asset Management,,neutral,6,simulated
ETW,1,5.0,4.19,C,9,,,neutral,0,simulated
EU,3,5.35,5.95,C,1,,,neutral,0,simulated
EUDA,1,5.0,4.19,C,9,,,neutral,0,simulated
EUDAW,1,5.0,4.19,C,9,,,neutral,0,simulated
EURKR,3,5.0,4.09,C,9,,,neutral,0,finnhub
EVAC,1,5.0,4.19,C,9,,,neutral,0,simulated
EVEX,1,5.0,4.19,C,9,,,neutral,0,simulated
EVG,3,4.93,3.71,A,9,Asset Management,-0.7,neutral,6,finnhub
EVGN,1,5.85,9.77,B,9,Biotechnology,-64.4,low_volume,8,simulated
EVGO,1,5.0,4.19,C,9,,,neutral,0,simulated
EVH,1,5.13,5.05,B,9,Health Information Services,,neutral,6,simulated
EVN,3,5.0,4.09,C,9,,,neutral,0,polygon
EVOXU,1,5.31,6.23,B,9,Shell Companies,-0.8,neutral,5,simulated
EVR,1,5.0,4.19,C,9,,,neutral,0,simulated
EVRG,1,5.0,4.19,C,9,,,neutral,0,simulated
EVTC,3,5.52,6.86,B,4,Software - Infrastructure,-31.4,neutral,7,simulated
EVTL,1,5.84,9.7,B,9,Aerospace & Defense,-70.5,low_volume,7,simulated
EWBC,1,5.28,6.03,B,9,Banks - Regional,,elevated_volume,7,simulated
EWCZ,3,5.08,4.51,B,9,Household & Personal Products,,neutral,4,finnhub
EXC,1,5.35,6.49,C,1,,,neutral,0,simulated
EXEL,1,5.28,6.03,B,9,Biotechnology,,neutral,7,simulated
EXK,1,5.0,4.19,C,9,,,neutral,0,simulated
EXPD,1,5.0,4.19,C,9,,,neutral,0,simulated
EXPE,1,5.23,5.7,B,9,Travel Services,,neutral,7,simulated
EXPI,1,5.0,4.19,C,9,,,neutral,0,simulated
EXPO,1,5.0,4.19,C,9,,,neutral,0,simulated
EXR,1,5.0,4.19,C,9,,,neutral,0,simulated
EXTR,1,5.26,5.9,B,3,Communication Equipment,-0.9,neutral,7,simulated
EYPT,3,6.0,9.42,A,9,Biotechnology,-28.0,neutral,6,polygon
EZGO,1,5.89,10.0,B,9,Recreational Vehicles,-99.9,elevated_volume,8,simulated
EZPW,1,5.0,4.19,C,9,,,neutral,0,simulated
EZRA,1,5.0,4.19,C,9,,,neutral,0,simulated
F,1,5.0,4.19,C,9,,,neutral,0,simulated
FA,3,5.0,4.09,C,9,,,neutral,0,simulated
FACT,1,5.0,4.19,C,9,,,neutral,0,simulated
FAMI,1,5.0,4.19,C,9,,,neutral,0,simulated
FANG,1,5.0,4.19,C,9,,,neutral,0,simulated
FAST,1,5.0,4.19,C,9,,,neutral,0,simulated
FAX,1,5.0,4.19,C,9,,,neutral,0,simulated
FBGL,1,5.0,4.19,C,9,,,neutral,0,simulated
FBIZ,1,5.0,4.19,B,9,Banks - Regional,,neutral,6,simulated
FCBC,1,5.0,4.19,C,9,,,neutral,0,simulated
FCCO,1,5.0,4.19,C,9,,,neutral,0,simulated
FCEL,1,5.0,4.19,C,9,,,neutral,0,simulated
FCHL,1,4.66,1.96,B,9,Education & Training Services,,low_volume,7,simulated
FCNCA,1,5.57,7.93,B,9,Banks - Regional,,elevated_volume,6,simulated
FCNCN,1,5.0,4.19,C,9,,,neutral,0,simulated
FCNCO,1,5.0,4.19,C,9,,,neutral,0,simulated
FCNCP,1,5.0,4.19,C,9,,,neutral,0,simulated
FCPT,1,5.0,4.19,C,9,,,neutral,0,simulated
FCRS,1,5.0,4.19,C,9,,,neutral,0,simulated
FCUUF,3,5.0,4.09,C,9,,,neutral,0,simulated
FCUV,3,5.36,6.0,B,9,Scientific & Technical Instruments,-98.8,low_volume,8,simulated
FCX,1,5.0,4.19,B,9,Copper,-4.2,neutral,7,simulated
FDBC,1,5.0,4.19,B,9,Banks - Regional,,neutral,6,simulated
FDMT,1,5.0,4.19,C,9,,,neutral,0,simulated
FDUS,3,5.0,4.09,C,9,,,neutral,0,finnhub
FDX,1,5.0,4.19,C,9,,,neutral,0,simulated
FE,1,5.42,6.95,B,1,Utilities - Regulated Electric,,neutral,7,simulated
FEAM,1,5.0,4.19,C,9,,,neutral,0,simulated
FEDU,3,5.0,4.09,C,9,,,neutral,0,polygon
FEED,3,5.0,4.09,C,9,,,neutral,0,polygon
FEIM,3,5.0,4.09,C,9,,,neutral,0,polygon
FELE,1,5.28,6.03,B,9,Specialty Industrial Machinery,,elevated_volume,8,simulated
FER,1,5.0,4.19,C,9,,,neutral,0,simulated
FET,3,5.0,4.09,C,9,,,neutral,0,finnhub
FF,1,5.0,4.19,C,9,,,neutral,0,simulated
FFAIW,3,5.0,4.09,C,9,,,neutral,0,finnhub
FFC,1,5.08,4.72,B,9,Asset Management,,neutral,5,simulated
FFIC,3,5.0,4.09,C,9,,,neutral,0,polygon
FFIN,1,5.28,6.03,B,9,Banks - Regional,,neutral,6,simulated
FFIV,1,5.0,4.19,C,9,,,neutral,0,simulated
FGBIP,1,5.0,4.19,C,9,,,neutral,0,simulated
FGII,2,5.0,3.98,C,9,,,neutral,0,simulated
FGIWW,1,5.0,4.19,C,9,,,neutral,0,simulated
FGMCR,1,5.23,5.7,C,9,,,neutral,1,simulated
FGN,1,5.0,4.19,C,9,,,neutral,0,simulated
FGNXP,1,5.0,4.19,C,9,,,neutral,0,simulated
FGSN,3,5.0,4.09,C,9,,,neutral,0,polygon
FHI,1,4.9,3.54,B,9,Asset Management,,neutral,7,simulated
FHTX,1,5.0,4.19,C,9,,,neutral,0,simulated
FICO,1,5.0,4.19,C,9,,,neutral,0,simulated
FIGR,1,6.87,10.0,B,8,Capital Markets,-61.4,neutral,7,simulated
FIGX,1,4.97,4.0,B,9,Shell Companies,,low_volume,6,simulated
FINW,3,5.0,4.09,C,9,,,neutral,0,finnhub
FIS,1,5.35,6.49,B,8,Information Technology Services,,neutral,7,simulated
FISV,1,6.93,10.0,B,8,,-72.7,dark_pool_buying,6,simulated
FITB,1,5.0,4.19,C,9,,,neutral,0,simulated
FITBI,1,5.0,4.19,C,9,,,neutral,0,simulated
FITBM,1,5.37,6.62,B,9,Banks - Regional,-0.3,elevated_volume,7,simulated
FITBO,3,5.0,4.09,C,9,,,neutral,0,simulated
FIVE,1,5.0,4.19,C,9,,,neutral,0,simulated
FIX,3,5.0,4.09,C,9,,,neutral,0,simulated
FJTSY,3,5.0,4.09,C,9,,,neutral,0,simulated
FLEX,3,5.0,4.09,C,9,,,neutral,0,simulated
FLG,1,5.28,6.03,B,9,Banks - Regional,,elevated_volume,7,simulated
FLNG,3,5.0,4.09,C,9,,,neutral,0,simulated
FLNT,1,5.0,4.19,C,9,,,neutral,0,simulated
FLR,1,4.52,1.04,B,9,Engineering & Construction,-5.5,neutral,7,simulated
FLS,1,5.08,4.72,B,9,Specialty Industrial Machinery,,neutral,7,simulated
FLUX,3,5.0,4.09,C,9,,,neutral,0,polygon
FLWS,1,5.0,4.19,C,9,,,neutral,0,simulated
FMACU,3,5.0,4.09,C,9,,,neutral,0,simulated
FMAO,1,5.0,4.19,B,9,Banks - Regional,,neutral,6,simulated
FMC,1,5.0,4.19,C,9,,,neutral,0,simulated
FMST,1,5.0,4.19,C,9,,,neutral,0,simulated
FMX,2,5.0,3.98,C,9,,,neutral,0,simulated
FMY,2,5.0,3.98,C,9,,,neutral,0,simulated
FN,3,5.0,4.09,C,9,,,neutral,0,simulated
FNB,3,5.15,4.89,A,9,Banks - Regional,-2.2,neutral,6,finnhub
FNF,1,5.0,4.19,B,9,Insurance - Specialty,,neutral,5,simulated
FNKO,3,4.66,2.27,A,9,Leisure,-3.5,low_volume,8,polygon
FNUC,1,5.0,4.19,C,9,,,neutral,0,simulated
FNV,3,5.0,4.09,C,9,,,neutral,0,simulated
FNWB,3,5.0,4.09,C,9,,,neutral,0,finnhub
FONR,1,5.0,4.19,C,9,,,neutral,0,simulated
FORA,3,5.0,4.09,C,9,,,neutral,0,simulated
FORM,1,5.18,5.37,B,2,Semiconductor Equipment & Materials,-3.6,neutral,7,simulated
FOSL,3,5.17,4.99,A,9,Footwear & Accessories,-23.5,neutral,6,polygon
FOXA,1,6.61,10.0,B,9,Entertainment,-31.0,dark_pool_buying,7,simulated
FOXF,1,5.0,4.19,C,9,,,neutral,0,simulated
FPI,1,5.61,8.2,B,9,REIT - Specialty,,neutral,6,simulated
FRA,1,5.0,4.19,C,9,,,neutral,0,simulated
FRME,1,5.0,4.19,C,9,,,neutral,0,simulated
FRMI,1,5.0,4.19,C,9,,,neutral,0,simulated
FROG,3,5.35,5.95,C,6,,,neutral,0,simulated
FRPT,1,5.0,4.19,C,9,,,neutral,0,simulated
FRST,3,5.0,4.09,C,9,,,neutral,0,polygon
FSBC,1,5.0,4.19,C,9,,,neutral,0,simulated
FSHP,3,5.0,4.09,C,9,,,neutral,0,polygon
FSI,1,4.92,3.67,B,9,Specialty Chemicals,,neutral,7,simulated
FSLR,1,5.27,5.96,B,1,Solar,,neutral,7,simulated
FSLY,3,5.74,8.03,B,5,Software - Application,-46.6,low_volume,8,simulated
FSP,1,5.0,4.19,C,9,,,neutral,0,simulated
FSS,1,5.0,4.19,C,9,,,neutral,0,simulated
FSTR,1,5.0,4.19,B,9,Railroads,,neutral,7,simulated
FSV,1,5.23,5.7,B,9,Real Estate Services,,neutral,7,simulated
FT,1,5.0,4.19,C,9,,,neutral,0,simulated
FTAI,1,5.0,4.19,C,9,,,neutral,0,simulated
FTAIM,1,5.0,4.19,C,9,,,neutral,0,simulated
FTAIN,1,4.74,2.49,B,9,Aerospace & Defense,0.0,low_volume,8,simulated
FTCI,1,5.0,4.19,C,9,,,neutral,0,simulated
FTF,3,5.0,4.09,C,9,,,neutral,0,simulated
FTI,1,5.56,7.87,B,1,Oil & Gas Equipment & Services,,neutral,7,simulated
FTLF,1,5.0,4.19,C,9,,,neutral,0,simulated
FTNT,1,5.41,6.88,C,7,,,neutral,0,simulated
FTRK,1,5.04,4.46,B,9,Entertainment,,low_volume,8,simulated
FTS,1,5.0,4.19,C,9,,,neutral,0,simulated
FTV,1,5.0,4.19,C,9,,,neutral,0,simulated
FUJIY,3,5.13,4.78,B,9,Conglomerates,-15.1,low_volume,8,simulated
FUL,1,5.23,5.7,B,9,Specialty Chemicals,,neutral,6,simulated
FUNC,1,5.0,4.19,C,9,,,neutral,0,simulated
FUSEW,3,5.0,4.09,C,9,,,neutral,0,simulated
FUTU,1,5.0,4.19,C,9,,,neutral,0,simulated
FUUFF,3,5.0,4.09,C,9,,,neutral,0,simulated
FVR,1,4.75,2.55,B,9,REIT - Diversified,,neutral,7,simulated
FVRR,1,6.19,10.0,B,5,Internet Content & Information,-65.1,neutral,6,simulated
FWRD,1,5.0,4.19,C,9,,,neutral,0,simulated
FWRG,1,4.92,3.67,B,9,Restaurants,,neutral,7,simulated
GAING,1,5.31,6.23,B,9,,,neutral,4,simulated
GALT,2,5.0,3.98,C,9,,,neutral,0,simulated
GAMB,1,5.0,4.19,C,9,,,neutral,0,simulated
GAP,3,5.19,5.1,A,9,Apparel Retail,-26.9,neutral,5,polygon
GASS,3,5.0,4.09,C,9,,,neutral,0,finnhub
GATX,1,5.31,6.23,B,9,Rental & Leasing Services,,neutral,7,simulated
GAU,1,5.0,4.19,C,9,,,neutral,0,simulated
GAUZ,1,5.0,4.19,C,9,,,neutral,0,simulated
GBDC,1,5.27,5.96,B,9,Asset Management,-11.2,neutral,6,simulated
GBLI,3,5.52,6.86,A,9,Insurance - Property & Casualty,-21.5,neutral,5,polygon
GBTG,1,5.0,4.19,C,9,,,neutral,0,simulated
GCBC,2,5.0,3.98,C,9,,,neutral,0,simulated
GCT,1,5.3,6.16,B,4,Software - Infrastructure,,neutral,7,simulated
GCTK,1,5.84,9.7,B,9,Medical Instruments & Supplies,-96.5,low_volume,6,simulated
GCTS,1,5.0,4.19,C,9,,,neutral,0,simulated
GD,1,5.08,4.72,B,9,Aerospace & Defense,,neutral,7,simulated
GDC,3,5.0,4.09,C,9,,,neutral,0,polygon
GDEV,1,4.6,1.57,B,9,Electronic Gaming & Multimedia,,neutral,7,simulated
GDL,3,5.0,4.09,C,9,,,neutral,0,simulated
GDOT,2,5.0,3.98,C,9,,,neutral,0,simulated
GDRX,3,5.23,5.31,B,9,Health Information Services,-48.0,neutral,6,simulated
GDS,1,5.0,4.19,C,9,,,neutral,0,simulated
GDTC,1,5.0,4.19,C,9,,,neutral,0,simulated
GDV,3,5.08,4.51,B,9,Asset Management,-1.1,neutral,6,simulated
GDYN,3,5.0,4.09,C,9,,,neutral,0,simulated
GE,1,5.0,4.19,C,9,,,neutral,0,simulated
GECC,1,5.0,4.19,C,9,,,neutral,0,simulated
GECCH,1,5.59,8.06,B,9,,,elevated_volume,5,simulated
GECCI,1,5.31,6.23,B,9,,,neutral,4,simulated
GECCO,3,5.06,4.41,B,9,,-0.6,neutral,4,polygon
GEHC,1,5.0,4.19,B,9,Medical Devices,,neutral,7,simulated
GEL,1,6.26,10.0,B,1,Oil & Gas Midstream,,elevated_volume,8,simulated
GELS,3,5.0,4.09,C,9,,,neutral,0,finnhub
GEMI,3,5.82,8.46,A,8,Capital Markets,-85.5,low_volume,8,finnhub
GEN,1,5.0,4.19,C,9,,,neutral,0,simulated
GENI,1,5.33,6.36,B,5,Internet Content & Information,,neutral,7,simulated
